,111,112,121,122,123,124,131,133,141,142,211,221,231,242,243,311,312,313,322,324,331,412,423,511,512,cat_label
0,0.0,1442.780423663,358708.730957031,0.0,0.0,0.0,0.0,0.0,0.0,174.24400122272053,3962.377007520646,0.0,946.6084347137255,2603.0593217484525,0.0,352.1896643559234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,0.0,0.0,0.0,700.8017633591471,0.0,0.0,0.0,0.0,0.0,0.0,2429.4709187655867,0.0,0.0,0.0,0.0,24001.488077744856,0.0,0.0,0.0,926.2179128902291,0.0,0.0,0.0,0.0,0.0,0
2,0.0,2412.9616180964194,4053755.49212647,523.4363550925705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2324191144121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,0.0,0.0,790.7521556920706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829.193252452959,0.0,295.01924269271126,0.0,0.0,3967.324372011522,0.0,0.0,0.0,16.59628465799974,0.0,0.0,0.0,0.0,463.3446150839585,1
4,0.0,0.0,291.84919157377243,0.0,0.0,0.0,57.31269260400295,0.0,0.0,0.0,7121.201572271944,0.0,0.0,0.0,817.8837925906187,554.3798508652662,1394.2996304947787,0.0,0.0,1037.1663216612983,0.0,0.0,0.0,0.0,631.1836410313448,3
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.1400713816456,0.0,0.0,0.0,0.0,0.0,24566.84284820417,4.785294489050365,0.0,1924.6893367239418,0.0,0.0,0.0,0.0,0.0,5
6,0.0,122.56779857888796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.9008468657644,234.18969992132725,0.0,1414.6004515767418,1424.4666692453259,4359060.50186157,0.0,52.940801204792905,0.0,0.0,0.0,0.0,0.0,0
7,0.0,421.7955873566513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17345.18792500669,0.0,137.52909093420826,0.0,3182420.83984375,0.0,314.9181515025285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
8,0.0,6808.83759793323,6009.4806992970625,1078.9872689483393,0.0,0.0,0.0,0.0,0.0,0.0,13.545813227049853,0.0,0.0,162.24395490907622,926.2568421079038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
9,0.0,4836128.62246704,377.0519122562289,546.1635315040205,0.0,0.0,0.0,0.0,1685.8644742288427,112.01010730474557,0.0,0.0,0.0,0.0,0.0,331.3038920943395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,209.2279758671005,6653.09913002182,17647.006209355088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.387494883636375,276.374105785236,271.3031748516375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800.306670390217,0.0,3
11,0.0,3367.6778913864623,427.6874186499219,334.4899442820332,0.0,0.0,0.0,0.0,0.0,4940.3126937342995,1995.3278817685962,0.0,0.0,1235650.63574219,0.0,722.8631608575807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
12,0.0,1029.8650252440646,0.0,0.0,0.0,0.0,0.0,156.20545689769784,0.0,6474.111764279366,7985.215828811049,0.0,0.0,51622.215993574246,0.0,179.21339995409244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.7858329497611,3
13,0.0,0.0,3383665.9453125,979.9462802479177,0.0,0.0,0.0,0.0,506.157788629354,19.198045499664076,37643.42561434004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,0.0,1502.3581796655458,833.3660651970692,0.0,0.0,1557.8707154389847,0.0,0.0,0.0,232.49702642862624,3729982.66210937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,1967.7049804260196,3352559.23632812,1416.6856375968623,2509.4381208639365,0.0,0.0,0.0,0.0,191.53963098666907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,15107.36203906301,50586.83315721143,1616.5433075103047,19.13012740351762,0.0,0.0,0.0,0.0,78.80553802999717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,1416.0956177613018,2959.6626557500067,1258021.49099731,1967.7708115011922,0.0,0.0,0.0,0.0,2481.457626176628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.1524509503365,0.0,0
18,0.0,4456.532125104914,0.0,1032.4367812765524,201.39131788265433,0.0,0.0,0.0,0.0,0.0,3913.448966180966,0.0,477.5839387523542,1258.3943945371059,0.0,0.0,0.0,0.0,0.0,0.0,741.9868039472166,0.0,294.7307193369724,193.75518836655326,118.60157815753388,3
19,391.0779762712916,2904582.32806396,154.14237880493914,0.0,0.0,0.0,0.0,0.0,0.0,182.7743899122091,2615.5040134058327,0.0,399.9955493414252,1986.3036231737397,4472.799027629751,0.0,0.0,0.0,0.0,0.0,0.9706827267072716,0.0,0.0,0.0,0.0,3
20,0.0,12746.31088303968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.15064129383904,4509.509139564519,0.0,192.7911374064248,1638.1733019121036,0.0,0.0,26.969448374757146,600.252195581564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
21,0.0,539.0840352743194,0.0,0.0,1802.9390046370065,0.0,0.0,0.0,0.0,0.0,2969686.46566772,0.0,1318.2150227883726,2321.150220586722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.36200316894025,0.0,4
22,3098.0575566915763,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.6469823175399,602.0429550055055,0.0,604.7811293488725,180.43438655508365,498.7220521489984,0.0,0.0,0.0,0.0,0.0,533.8298496937944,0.0,413.17953944900097,0.0,0.0,3
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7516.030072347819,1736.8138817432703,0.0,3672906.25952148,1028.1483230734727,200.70793082179043,0.0,10.857131621719095,0.0,0.0,0.0,0.0,0.0,1
24,0.0,791.6797628149556,533.7916897489041,468.7306663546121,0.0,0.0,0.0,0.0,0.0,0.0,1357.865945957038,0.0,3590.117988566601,1350.8484275935778,173.70164694903787,1045.845820611267,0.0,289.21534796564265,0.0,0.0,0.0,0.0,0.0,3014.4148824725994,0.0,3
25,0.0,1534.4085858862454,0.0,0.0,0.0,0.0,10296.251248336961,0.0,0.0,0.0,2606.370089326973,0.0,617.6352470889834,3577.609654335879,556.7711131634336,2079.4736418006023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
26,0.0,1313.0650649264596,2656.270015210242,0.0,0.0,0.0,121.78754812249701,0.0,0.0,0.0,26690.72593418816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.564593926556,0.0,0.0,0.0,0.0,0.0,3
27,0.0,341700.66678784136,2978.5492165125556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6079.408504147808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
28,0.0,236.6619618277855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.2259460134007,0.0,59072.293449083285,2046.7207396960946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,0.0,18752.819246610212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350.51794362497,893.4702518633668,562.8396550810854,5176.541757006307,28.886599304606616,563.3771706858472,0.0,4068.8172355470215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
30,0.0,279.39641431065337,0.0,0.0,0.0,0.0,751.9373081661786,338.60593552141745,0.0,1560227.2265625,15509.649623790043,0.0,0.0,805.9619770063864,0.0,755.0498044228378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31,0.0,22.019966048722242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.8943950977684,0.0,1258.2813923924405,1214.1625613392523,0.0,1427.3180171751137,2274.376488098997,2808.2596650052437,700.9990589087473,0.7895982094606829,0.0,0.0,0.0,0.0,0.0,0
32,0.0,292.21149973404636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17701230454540606,0.0,8067.053531242261,0.0,0.0,6442.965249601163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
33,0.0,5206697.24020386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.2545117796863,0.0,0.0,511.91047348355977,958.8506317725847,0.0,0.0,178.20421891681139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.01507755842553,0.0,0.0,3032.868111774096,0.0,0.0,48862.652711753355,2975.5204466783316,49.5974552438533,0.0,917.6727476727523,0.0,1809061.9331665,0.0,0.0,0.0,0
35,0.0,7607.8742947820265,2.3199981320426124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019.567890588156,412.78120134842356,176.77328355269785,1018.3341030250048,1467.201032437273,2275.167150103026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.88288562870412,0.0,0.0,1024.8498374327205,636178.3663868704,5512.222772410299,0.0,0.0,0.0,2574.867742187396,0.0,0.0,0.0,3
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.1935886510174,5146666.34255981,1701.143282831983,0.0,0.0,0.0,818.7923315014926,0.0,0.0,0.0,0
38,0.0,410.8272625643859,0.0,87.74816546682331,0.0,0.0,0.0,0.0,0.0,0.0,65994.92389596105,0.0,0.0,325.66550557912484,789.5989211886782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
39,0.0,1102.0394057022745,115351.82658254808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40609.44002692329,0.0,0.0,292.2301088710024,7.540759870497223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
40,0.0,440.18650790300745,0.0,0.0,0.0,0.0,1160708.02127075,0.0,0.0,21.52823189635818,549.9315785424731,0.0,453.9212477152848,2794.1068982948696,70.66862370292193,1361.9066050393737,754.5124697831367,2719.364725268727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
41,0.0,32.744548838347086,470.86339788320527,200.63224363522528,0.0,0.0,0.0,29.301556874623767,0.0,0.0,12199.812775159304,0.0,416.760971673226,56.5305506178053,0.0,557.7557150701234,0.0,278.1092964094733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
42,0.0,218035.33482161956,3227.128217984634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313.1969493745446,0.0,0.0,612.7232645337992,0.0,2040.2535926832652,0.0,1092.022228698486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
43,0.0,4997.551879761837,82.56698258832795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653.832133706375,0.0,712.3902336854185,0.0,0.0,6298.817449294579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
44,0.0,339.9099940913217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22274.05193673354,0.0,0.0,2.988018548797871,0.0,2249.443837395742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
45,0.0,406681.891113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4813.864559435669,0.0,97377.42739143569,0.0,0.0,228.96779762108065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46,0.0,51710.75158333753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.8756829307863,0.0,0.0,4894.948002938401,219.1902260135355,372.9843108323653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
47,0.0,2320.9957570596066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3334.316903111914,332.9007330533512,596.9077096336055,2226.353805542815,1645.0726146715651,0.0,485.7978385465491,89.28405960291015,0.0,0.0,0.0,0.0,0.0,0
48,0.0,0.0,0.0,0.0,0.0,0.0,309985.414550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49697.28524410533,2610.097612169733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
49,0.0,524.0465630224705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.2145313147926,0.0,993.9577346142595,251.5241393555863,0.0,55391.399713370316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,0.0,0.0,0.0,65.3255666755217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4237.420130896043,2477.169564782054,14.772919332938944,1974.582900596513,494.2136306823881,303.0626926763126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,0.0,753.1978853476874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.6778196948312,2032.7204885405242,0.0,4990.849187246579,0.0,0.0,2688.18917515616,289.11468187370065,0.0,0.0,0.0,0.0,0.0,2
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161188.40185547,1650.3820367673063,74.03622976345966,85720.40735719769,40.604612001426176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53,0.0,7328.88409889185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.1388902992082,3838.5427736419124,0.0,660.3290295614887,4695.373058083754,0.0,201.79990859371722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
54,0.0,4575278.73638916,522.788005096883,421.4028850103993,0.0,0.0,0.0,0.0,0.0,0.0,1495.593339062064,0.0,0.0,263.2268606766988,40.96878858846273,0.0,0.0,0.0,451.3146749982231,0.0,0.0,0.0,0.0,0.0,0.0,3
55,0.0,385.96753102810317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.07497654349166,0.0,0.0,548.8748117144456,0.0,3634476.18017578,948.72845557272,5391.035820739909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
56,0.0,157.4508340625715,0.0,392.70603584224426,0.0,0.0,0.0,0.0,0.0,0.0,4619.214507726154,0.0,388.7312196779739,166.76311499194875,2672326.63250732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
